time_s,injected_current_A,voltage_Node_1_V,voltage_Node_2_V,i1_Line_1_e1_A,i2_Line_1_e1_A
3.8549999999999999e-04,1.0219404488055777e+02,1.8431903028482338e+03,1.8689036666951797e+03,9.6002322484447177e+01,1.2383646446960711e+01
3.8600000000000000e-04,1.0090927021459694e+02,1.8243464927335153e+03,1.8501653250000381e+03,9.4796158216942786e+01,1.2227226241575579e+01
3.8650000000000002e-04,9.9618643203651416e+01,1.8054278947173298e+03,1.8313407881376042e+03,9.3584180219893824e+01,1.2070154265929887e+01
3.8699999999999997e-04,9.8322209332616637e+01,1.7864164060011171e+03,1.8124384780798428e+03,9.2366461198228535e+01,1.1912227525085484e+01
3.8749999999999999e-04,9.7020037384823851e+01,1.7673361970840997e+03,1.7934486337288763e+03,9.1143073745894981e+01,1.1753715036914798e+01
3.8800000000000000e-04,9.5712219851728108e+01,1.7481733116885152e+03,1.7743854873353557e+03,8.9914468577922889e+01,1.1594448830668966e+01
3.8850000000000001e-04,9.4398873280284349e+01,1.7289523870342455e+03,1.7552430571569057e+03,8.8680878698111883e+01,1.1434697852750730e+01
3.8900000000000002e-04,9.3080138554894333e+01,1.7096545633507230e+03,1.7360363418205816e+03,8.7442633159848810e+01,1.1274242129282925e+01
3.8949999999999998e-04,9.1756181111029335e+01,1.6902991196517760e+03,1.7167560373496490e+03,8.6199643159539846e+01,1.1113299445943198e+01
3.8999999999999999e-04,9.0427191077873459e+01,1.6708631827125500e+03,1.6974129498544462e+03,8.4951938698954109e+01,1.0951613326542599e+01
3.9050000000000001e-04,8.9093383347600991e+01,1.6513679842934143e+03,1.6779946112857069e+03,8.3699349739292302e+01,1.0789425674790380e+01
3.9100000000000002e-04,8.7754997569180247e+01,1.6317961442893065e+03,1.6585129849528530e+03,8.2442134411458483e+01,1.0626534824513669e+01
3.9149999999999998e-04,8.6412298064900767e+01,1.6121770273099683e+03,1.6389599128493792e+03,8.1180549721831994e+01,1.0463261062812876e+01
3.9199999999999999e-04,8.5065573668139066e+01,1.5924977877452075e+03,1.6193537695414561e+03,7.9915269667016219e+01,1.0299440912731654e+01
3.9250000000000000e-04,8.3715137481212281e+01,1.5727882672138803e+03,1.5996905340128287e+03,7.8646725329484980e+01,1.0135394213690461e+01
3.9300000000000001e-04,8.2361326552515763e+01,1.5530301006406371e+03,1.5799893847755848e+03,7.7375451542132851e+01,9.9708990125689070e+00
3.9350000000000002e-04,8.1004501472501588e+01,1.5332471111370542e+03,1.5602425418335552e+03,7.6101516891402298e+01,9.8062177133831483e+00
3.9399999999999998e-04,7.9645045888423866e+01,1.5134163470525382e+03,1.5404644545152951e+03,7.4825117400447652e+01,9.6410865731430135e+00
3.9449999999999999e-04,7.8283365938152386e+01,1.4935636678981245e+03,1.5206437115841982e+03,7.3546222449655033e+01,9.4757935713366805e+00
3.9500000000000001e-04,7.6919889603741240e+01,1.4736720364159592e+03,1.5007959176012955e+03,7.2265270756186965e+01,9.3101340817549101e+00
3.9550000000000002e-04,7.5555065985821201e+01,1.4537761795938932e+03,1.4809142781601622e+03,7.0982693949361419e+01,9.1444816697815270e+00
3.9599999999999998e-04,7.4189364500274792e+01,1.4338638926184140e+03,1.4610213525921063e+03,6.9699380155970857e+01,8.9786722456813095e+00
3.9649999999999999e-04,7.2823273999035194e+01,1.4139702540256403e+03,1.4411147479485662e+03,6.8415941140488940e+01,8.8130773164786262e+00
3.9700000000000000e-04,7.1457301817233756e+01,1.3940766953850616e+03,1.4212177314937289e+03,6.7133096518929506e+01,8.6474656999029094e+00
3.9750000000000001e-04,7.0091972749293618e+01,1.3742113884362261e+03,1.4013235123652630e+03,6.5851039806826975e+01,8.4821431491739645e+00
3.9800000000000002e-04,6.8727827956935400e+01,1.3543503848899636e+03,1.3814498799257635e+03,6.4570097241072972e+01,8.3168294473344417e+00
3.9849999999999998e-04,6.7365423812414619e+01,1.3345238587323947e+03,1.3615857410398094e+03,6.3290333564235880e+01,8.1518564795362067e+00
3.9899999999999999e-04,6.6005330680652918e+01,1.3147141266419749e+03,1.3417499069032929e+03,6.2012325620801448e+01,7.9870069373213823e+00
3.9950000000000001e-04,6.4648131644252317e+01,1.2949609520515005e+03,1.3219361218243539e+03,6.0736632264475929e+01,7.8227055304996043e+00
4.0000000000000002e-04,6.3294421175687994e+01,1.2752517074033458e+03,1.3021706526432899e+03,5.9464310219284926e+01,7.6587771663342323e+00
4.0049999999999998e-04,6.1944803761265959e+01,1.2556262599754045e+03,1.2824518298807088e+03,5.8196097935401667e+01,7.4956417834123386e+00
4.0099999999999999e-04,6.0599892481696592e+01,1.2360645469888696e+03,1.2628064108178660e+03,5.6932843034541747e+01,7.3330464354388027e+00
4.0150000000000000e-04,5.9260307554379999e+01,1.2165984194063567e+03,1.2432274911384229e+03,5.5674795247669863e+01,7.1713350163573750e+00
4.0200000000000001e-04,5.7926674842713759e+01,1.1972014331450991e+03,1.2237353974755824e+03,5.4422340170092411e+01,7.0101964599902544e+00
4.0250000000000003e-04,5.6599624337927466e+01,1.1779073264863255e+03,1.2043180622357977e+03,5.3175559250447350e+01,6.8500008157092793e+00
4.0299999999999998e-04,5.5279788619107542e+01,1.1586962497910936e+03,1.1849966019708445e+03,5.1935092865158822e+01,6.6905036720671660e+00
4.0350000000000000e-04,5.3967801297210755e+01,1.1396123065442371e+03,1.1657639665869210e+03,5.0701548942686259e+01,6.5321758055763439e+00
4.0400000000000001e-04,5.2664295448966655e+01,1.1206409095194394e+03,1.1466492456983324e+03,4.9476079346948154e+01,6.3748165501897915e+00
4.0450000000000002e-04,5.1369902046638991e+01,1.1018259501434077e+03,1.1276501363748976e+03,4.8259468281681620e+01,6.2188885786780475e+00
4.0499999999999998e-04,5.0085248389657856e+01,1.0831441428633407e+03,1.1087959323203831e+03,4.7052609850949011e+01,6.0641007615321314e+00
4.0549999999999999e-04,4.8810956544139060e+01,1.0646300732175660e+03,1.0900781015589382e+03,4.5855717060730967e+01,5.9108278290698308e+00
4.0600000000000000e-04,4.7547641796284822e+01,1.0462529094313504e+03,1.0715183935742825e+03,4.4669142275413833e+01,5.7587100005886782e+00
4.0650000000000001e-04,4.6295911125600462e+01,1.0280490015854375e+03,1.0531021098251367e+03,4.3492884721863447e+01,5.6081483331181516e+00
4.0700000000000003e-04,4.5056361703774890e+01,1.0099945058578742e+03,1.0348515277644983e+03,4.2327557285339481e+01,5.4588541771752830e+00
4.0749999999999998e-04,4.3829579424951362e+01,9.9213707012069790e+02,1.0167571868704617e+03,4.1173724797247814e+01,5.3113388286918735e+00
4.0800000000000000e-04,4.2616137472965583e+01,9.7445839186303783e+02,9.9884996641748148e+02,4.0032550854920828e+01,5.1653595413389439e+00
4.0850000000000001e-04,4.1416594930947213e+01,9.5700560363572004e+02,9.8112537746768794e+02,3.8904776213309560e+01,5.0214162602455872e+00
4.0900000000000002e-04,4.0231495438473097e+01,9.3975030438000977e+02,9.6361422805163602e+02,3.7791254704806761e+01,4.8791617538230412e+00
4.0949999999999998e-04,3.9061365901225173e+01,9.2272890841915068e+02,9.4630470995469659e+02,3.6692065276304220e+01,4.7389950124167513e+00
4.0999999999999999e-04,3.7906715257844901e+01,9.0590419740620564e+02,9.2921887330063328e+02,3.5607433228646187e+01,4.6004886648982506e+00
4.1050000000000000e-04,3.6768033308392340e+01,8.8931430834133789e+02,9.1233765989501990e+02,3.4537177131665885e+01,4.4640691612333399e+00
4.1100000000000002e-04,3.5645789608510434e+01,8.7292956800646061e+02,8.9568344007946143e+02,3.3481796411927007e+01,4.3293863616424915e+00
4.1149999999999997e-04,3.4540432433069782e+01,8.5680061904094327e+02,8.7924275034620950e+02,3.2441728329254147e+01,4.1969891513031712e+00
4.1199999999999999e-04,3.3452387812724560e+01,8.4090377729656757e+02,8.6304741210975044e+02,3.1418077093763713e+01,4.0665769077288019e+00
4.1250000000000000e-04,3.2382058646451377e+01,8.2528896256966254e+02,8.4708931702989503e+02,3.0411464568420342e+01,3.9386847127688043e+00
4.1300000000000001e-04,3.1329823892768719e+01,8.0992090063285286e+02,8.3140003381186398e+02,2.9422634360748361e+01,3.8128923610934748e+00
4.1350000000000002e-04,3.0296037841952444e+01,7.9483730400566128e+02,8.1596300411360426e+02,2.8451450986167401e+01,3.6896202301829248e+00
4.1399999999999998e-04,2.9281029471169667e+01,7.7999274591870198e+02,8.0079977622545266e+02,2.7497938741544658e+01,3.5683558658687389e+00
4.1449999999999999e-04,2.8285101884055962e+01,7.6542677894496592e+02,7.8588542745161976e+02,2.6561658039128361e+01,3.4495499182290246e+00
4.1500000000000000e-04,2.7308531835859039e+01,7.5110233059356688e+02,7.7124174634361407e+02,2.5642934293375220e+01,3.3327756740150107e+00
4.1550000000000002e-04,2.6351569344869400e+01,7.3707305171732878e+02,7.5684998215712403e+02,2.4742020103510185e+01,3.2186220951027167e+00
4.1599999999999997e-04,2.5414437390457980e+01,7.2330855447569047e+02,7.4274254294214188e+02,2.3859920885378870e+01,3.1067177135618635e+00
4.1649999999999999e-04,2.4497331697643091e+01,7.0986171515849855e+02,7.2890665461633034e+02,2.2997096208072890e+01,2.9976365231714226e+00
4.1700000000000000e-04,2.3600420607718512e+01,6.9668898322199675e+02,7.1537444529816275e+02,2.2154143766881589e+01,2.8908712975709250e+00
4.1750000000000001e-04,2.2723845034091489e+01,6.8382947090729431e+02,7.0212354297396087e+02,2.1330666061968259e+01,2.7868668779173618e+00
4.1800000000000002e-04,2.1867718502108197e+01,6.7122807703416765e+02,6.8917476014955173e+02,2.0526447190266481e+01,2.6850110231925441e+00
4.1849999999999998e-04,2.1032127271284768e+01,6.5892607699720975e+02,6.7649622634278785e+02,1.9740746173320076e+01,2.5857837835235955e+00
4.1899999999999999e-04,2.0217130538017525e+01,6.4687784245952935e+02,6.6410908309547085e+02,1.8973691964053160e+01,2.4886700915950541e+00
4.1950000000000001e-04,1.9422760716518511e+01,6.3514080899391411e+02,6.5198848292504408e+02,1.8225334159195427e+01,2.3943086504680764e+00
4.2000000000000002e-04,1.8649023795411836e+01,6.2367702110475511e+02,6.4016774538990285e+02,1.7496582344507715e+01,2.3022478271195723e+00
4.2049999999999998e-04,1.7895899767136925e+01,6.1254326546083030e+02,6.2862890396666626e+02,1.6787731313384938e+01,2.2131116281222489e+00
4.2099999999999999e-04,1.7163343127035294e+01,6.0168672778347536e+02,6.1740514721958607e+02,1.6099239048086019e+01,2.1262949212804756e+00
4.2150000000000000e-04,1.6451283438750419e+01,5.9114876345107768e+02,6.0646772002484795e+02,1.5430436607729916e+01,2.0422769918723702e+00
4.2200000000000001e-04,1.5759625962346409e+01,5.8086349395356956e+02,5.9583713361819537e+02,1.4780867519916683e+01,1.9603337518448143e+00
4.2250000000000002e-04,1.5088252341351710e+01,5.7087497353922663e+02,5.8547394062600506e+02,1.4149482613813234e+01,1.8809868681704529e+00
4.2299999999999998e-04,1.4437021344758517e+01,5.6112824610131793e+02,5.7539923835572699e+02,1.3536231530994428e+01,1.8036239906277842e+00
4.2349999999999999e-04,1.3805769659858608e+01,5.5168611638419679e+02,5.6558174340287951e+02,1.2940981279264633e+01,1.7289508293936819e+00
4.2400000000000001e-04,1.3194312731671827e+01,5.4250259166095930e+02,5.5605672097179195e+02,1.2364590386163854e+01,1.6564291541026250e+00
4.2450000000000002e-04,1.2602445644623746e+01,5.3364011431804829e+02,5.4680096530276205e+02,1.1807224827093250e+01,1.5867515023002738e+00
4.2499999999999998e-04,1.2029944042055673e+01,5.2503591614344623e+02,5.3784991881174938e+02,1.1269247329957125e+01,1.5192058484587392e+00
4.2549999999999999e-04,1.1476565079101141e+01,5.1673513650501263e+02,5.2916827775805723e+02,1.0749740219788237e+01,1.4543224490410580e+00
4.2600000000000000e-04,1.0942048404439374e+01,5.0866020858332195e+02,5.2077729554979305e+02,1.0248037842286067e+01,1.3912542209899357e+00
4.2650000000000001e-04,1.0426117166436132e+01,5.0085969467194809e+02,5.1262963348761696e+02,9.7628035696484403e+00,1.3305830819982134e+00
4.2700000000000002e-04,9.9284790392062838e+00,4.9326872776159871e+02,5.0474752165094105e+02,9.2938554954962456e+00,1.2715913923537414e+00
4.2749999999999998e-04,9.4488272641788438e+00,4.8595778996946319e+02,4.9709320556347666e+02,8.8409270870038199e+00,1.2150760987611307e+00
4.2800000000000000e-04,8.9868417028128764e+00,4.7887255975427252e+02,4.8970553073152405e+02,8.4049024166401978e+00,1.1604067192249090e+00
4.2850000000000001e-04,8.5421898962016929e+00,4.7208356484135584e+02,4.8255629769883672e+02,7.9858814393433022e+00,1.1083694255108867e+00
4.2900000000000002e-04,8.1145281274102139e+00,4.6551742875891068e+02,4.7568495526600600e+02,7.5842021937019126e+00,1.0581356785481830e+00
4.2949999999999998e-04,7.7035024825167797e+00,4.5922516687673487e+02,4.6904966255651379e+02,7.1987387376066181e+00,1.0103086092487388e+00
4.2999999999999999e-04,7.3087499064731736e+00,4.5311650276589353e+02,4.6267389700542117e+02,6.8286646309861680e+00,9.6390501033931741e-01
4.3050000000000000e-04,6.9298992500548824e+00,4.4724675172362913e+02,4.5650216528036981e+02,6.4723878919885465e+00,9.1959087715531496e-01
4.3100000000000001e-04,6.5665723043452253e+00,4.4154043657582224e+02,4.5055939544399007e+02,6.1296582067507188e+00,8.7653330493975545e-01
4.3150000000000003e-04,6.2183848193814386e+00,4.3607861123765906e+02,4.4480136184433650e+02,5.8001374682571623e+00,8.3565067092388290e-01
4.3199999999999998e-04,5.8849475037854893e+00,4.3079820979917713e+02,4.3927255039903685e+02,5.4848292660644802e+00,7.9621249855199494e-01
4.3250000000000000e-04,5.5658670024066348e+00,4.2578082150340197e+02,4.3394003882662219e+02,5.1838415412767063e+00,7.5912929037008325e-01
4.3300000000000001e-04,5.2607468492144793e+00,4.2094150970259216e+02,4.2884941648435779e+02,4.8975689513326870e+00,7.2344255862958562e-01
4.3350000000000002e-04,4.9691883928989631e+00,4.1633964734080655e+02,4.2395220312458696e+02,4.6247181058270144e+00,6.8985439074924670e-01
4.3399999999999998e-04,4.6907916928562914e+00,4.1187075510461000e+02,4.1927582162812178e+02,4.3643502165350583e+00,6.5722690358597902e-01
4.3449999999999999e-04,4.4251563834649552e+00,4.0759951253357576e+02,4.1475609923605225e+02,4.1146434126767417e+00,6.2633815486992717e-01
4.3500000000000000e-04,4.1718825047831691e+00,4.0343867700145347e+02,4.1042242279923812e+02,3.8753416408799239e+00,5.9622480835469105e-01
4.3550000000000001e-04,3.9305712980260048e+00,3.9948325766176276e+02,4.0622383623356291e+02,3.6460944191439921e+00,5.6796231867610913e-01
4.3600000000000003e-04,3.7008259644065307e+00,3.9566059159484576e+02,4.0221279898863577e+02,3.4281230201158905e+00,5.4070738665495810e-01
4.3649999999999998e-04,3.4822523861486849e+00,3.9206677676201798e+02,3.9835169388772920e+02,3.2216145180391322e+00,5.1553082016096141e-01
4.3700000000000000e-04,3.2744598086993371e+00,3.8860372927313438e+02,3.9469463295659807e+02,3.0270992029727495e+00,4.9132365827858848e-01
4.3750000000000001e-04,3.0770614833819994e+00,3.8534196017416252e+02,3.9118599927994364e+02,2.8431421197255986e+00,4.6891675629615293e-01
4.3800000000000002e-04,2.8896752699435782e+00,3.8216046017181361e+02,3.8785897716501495e+02,2.6687264551264889e+00,4.4699006707094213e-01
4.3849999999999998e-04,2.7119241986478611e+00,3.7913619073479640e+02,3.8463963203092862e+02,2.5018041192251985e+00,4.2646574390028036e-01
4.3899999999999999e-04,2.5434369917638535e+00,3.7616821183542925e+02,3.8156364388163638e+02,2.3421637475348689e+00,4.0622653823277233e-01
4.3950000000000000e-04,2.3838485444830924e+00,3.7336938381038635e+02,3.7857254905402078e+02,2.1894876924789060e+00,3.8754678684142618e-01
4.4000000000000002e-04,2.2328003654767903e+00,3.7065588102062611e+02,3.7572933129235025e+02,2.0453098210909957e+00,3.6944969923854387e-01
4.4049999999999997e-04,2.0899409774707749e+00,3.6814228877204732e+02,3.7299124896145804e+02,1.9099561088842165e+00,3.5320867165512482e-01
4.4099999999999999e-04,1.9549262783727843e+00,3.6571484623366268e+02,3.7042354438996699e+02,1.7841622453743184e+00,3.3753352402254677e-01
4.4150000000000000e-04,1.8274198636328469e+00,3.6345832326418167e+02,3.6796234236422606e+02,1.6663525665658199e+00,3.2341827225013731e-01
4.4200000000000001e-04,1.7070933106524213e+00,3.6123167609714437e+02,3.6564846312184090e+02,1.5554439116658614e+00,3.0932078272121544e-01
4.4250000000000002e-04,1.5936264261818509e+00,3.5912745493350667e+02,3.6339631932626799e+02,1.4491337836752791e+00,2.9634469392931351e-01
4.4299999999999998e-04,1.4867074577581276e+00,3.5702802307207457e+02,3.6124978673705482e+02,1.3472882824976296e+00,2.8318404667703589e-01
4.4349999999999999e-04,1.3860332703360012e+00,3.5506869660354278e+02,3.5914139660796354e+02,1.2496489590421334e+00,2.7136243944119087e-01
4.4400000000000000e-04,1.2913094893551440e+00,3.5315197307980998e+02,3.5714750990453467e+02,1.1581542018388973e+00,2.5973852020950972e-01
4.4450000000000002e-04,1.2022506115644138e+00,3.5141567646973272e+02,3.5521922644754522e+02,1.0733157091349312e+00,2.4983967683334640e-01
4.4499999999999997e-04,1.1185800849915102e+00,3.4972660476499732e+02,3.5343587584348279e+02,9.9613540942846157e-01,2.4015033200424796e-01
4.4549999999999999e-04,1.0400303595026412e+00,3.4818745033585583e+02,3.5172339978456876e+02,9.2486814721041810e-01,2.3186909247095855e-01
4.4600000000000000e-04,9.6634290944256540e-01,3.4663209406706301e+02,3.5013228071192134e+02,8.5835060888030057e-01,2.2317550169594824e-01
4.4650000000000001e-04,8.9726822988079680e-01,3.4517261963328201e+02,3.4856235498608294e+02,7.9396027788379797e-01,2.1540042018648364e-01
4.4700000000000002e-04,8.3256580801541502e-01,3.4367032731453946e+02,3.4706778876562021e+02,7.3165645923654665e-01,2.0699973789476189e-01
4.4749999999999998e-04,7.7200407130201398e-01,3.4228870094588638e+02,3.4556972014895291e+02,6.7124829205340575e-01,1.9980974130572804e-01
4.4799999999999999e-04,7.1536031388256127e-01,3.4091286175558344e+02,3.4416128157082130e+02,6.1517540144450322e-01,1.9248020155464474e-01
4.4850000000000001e-04,6.6242060288763183e-01,3.3970984631670581e+02,3.4278566899838916e+02,5.6417360723935417e-01,1.8685794302211889e-01
4.4900000000000002e-04,6.1297966617626132e-01,3.3852167397610901e+02,3.4153988657411537e+02,5.1956968860758934e-01,1.8114041503247336e-01
4.4949999999999998e-04,5.6684076306105624e-01,3.3747354369095410e+02,3.4033679349967861e+02,4.7938942818927899e-01,1.7678354383497208e-01
4.4999999999999999e-04,5.2381553954273741e-01,3.3636722525086952e+02,3.3923893174956902e+02,4.4235088398363587e-01,1.7161085634393203e-01
4.5050000000000000e-04,4.8372386954858254e-01,3.3533934628531279e+02,3.3812734727631323e+02,4.0540460431930114e-01,1.6723941913437557e-01
4.5100000000000001e-04,4.4639368363381732e-01,3.3422401808598079e+02,3.3706902979177539e+02,3.6860641750536161e-01,1.6181837077101591e-01
4.5150000000000002e-04,4.1166078656449456e-01,3.3322034608398098e+02,3.3597024693236744e+02,3.3182783443680819e-01,1.5758012506205432e-01
4.5199999999999998e-04,3.7936866515532525e-01,3.3219087147011305e+02,3.3494523895072052e+02,2.9812527384365239e-01,1.5290403772519312e-01
4.5249999999999999e-04,3.4936828768688560e-01,3.3133973773683829e+02,3.3392671842937125e+02,2.6849732327082165e-01,1.5004339013626122e-01
4.5300000000000001e-04,3.2151789617415000e-01,3.3047678546515817e+02,3.3303402998059755e+02,2.4466338552338129e-01,1.4682385889955185e-01
4.5350000000000002e-04,2.9568279270293146e-01,3.2975580058613559e+02,3.3216283857761300e+02,2.2432889080027962e-01,1.4502915564435170e-01
4.5399999999999998e-04,2.7173512099307906e-01,3.2893672102926939e+02,3.3139085555513157e+02,2.0603156666948053e-01,1.4201985507747850e-01
4.5449999999999999e-04,2.4955364428766871e-01,3.2818743311573053e+02,3.3057444507039327e+02,1.8614060049640102e-01,1.3977875618638791e-01
4.5500000000000000e-04,2.2902352060642961e-01,3.2730636324097577e+02,3.2979676004144130e+02,1.6480534721995355e-01,1.3605346324675338e-01
4.5550000000000001e-04,2.1003607633968713e-01,3.2653837701816519e+02,3.2894431607707520e+02,1.4194614519328752e-01,1.3358633595294123e-01
4.5600000000000003e-04,1.9248857909665607e-01,3.2571621438136208e+02,3.2815833072035457e+02,1.2139026579097845e-01,1.3040121469452970e-01
4.5649999999999998e-04,1.7628401065932764e-01,3.2509197609864350e+02,3.2735740531708871e+02,1.0444908653607854e-01,1.2927765306631045e-01
4.5700000000000000e-04,1.6133084083087412e-01,3.2443307270774676e+02,3.2668962630208989e+02,9.3326577279185585e-02,1.2755223550789196e-01
4.5750000000000001e-04,1.4754280290576577e-01,3.2393029823224060e+02,3.2602773786007310e+02,8.5280544924899004e-02,1.2743417986166605e-01
4.5800000000000002e-04,1.3483867142797296e-01,3.2328823762534012e+02,3.2546892880319501e+02,7.8582503349025501e-02,1.2567244473098071e-01
4.5849999999999998e-04,1.2314204284400816e-01,3.2271539112231403e+02,3.2483666623555473e+02,6.8805164632976812e-02,1.2472644619833773e-01
4.5899999999999999e-04,1.1238111959938001e-01,3.2196262626170937e+02,3.2423493258605595e+02,5.6187735743151279e-02,1.2180982562108511e-01
4.5950000000000000e-04,1.0248849817053603e-01,3.2133480429410702e+02,3.2352365706569981e+02,4.0681649429643585e-02,1.2033472991925009e-01
4.6000000000000001e-04,9.3400961469738905e-02,3.2062475902259757e+02,3.2287930319832230e+02,2.7104170526399685e-02,1.1785033332330386e-01
4.6050000000000003e-04,8.5059276007735288e-02,3.2014792255830253e+02,3.2220128642200143e+02,1.7154071578261210e-02,1.1783217380991573e-01
4.6099999999999998e-04,7.7407994148679021e-02,3.1961486478270672e+02,3.2167554557301628e+02,1.3655360024131369e-02,1.1696266070464389e-01
4.6150000000000000e-04,7.0395261743673013e-02,3.1926542309178330e+02,3.2114386113874207e+02,1.3243780059383425e-02,1.1801600411695290e-01
4.6200000000000001e-04,6.3972631383599599e-02,3.1872966438395088e+02,3.2072911313179065e+02,1.3808466985210543e-02,1.1691867009722046e-01
4.6250000000000002e-04,5.8094881468679284e-02,3.1827012277788890e+02,3.2021023228127160e+02,9.8240400448048604e-03,1.1676558094529810e-01
4.6299999999999998e-04,5.2719841251489687e-02,3.1757316500264278e+02,3.1971878730633762e+02,1.6193587671295973e-03,1.1404730455922163e-01
4.6349999999999999e-04,4.7808221972011594e-02,3.1702418366562051e+02,3.1907837917367578e+02,-1.0843208375263202e-02,1.1307621379387456e-01
4.6400000000000000e-04,4.3323454167662201e-02,3.1636164969058882e+02,3.1851271393123898e+02,-2.1433955545035133e-02,1.1075606157942275e-01
4.6450000000000001e-04,3.9231531208215098e-02,3.1598670761511312e+02,3.1789478356009931e+02,-2.7950607812272210e-02,1.1150521836941607e-01
4.6500000000000003e-04,3.5500859074972455e-02,3.1553232234266761e+02,3.1746172070674947e+02,-2.6742842022940749e-02,1.1111368410479372e-01
4.6549999999999998e-04,3.2102112375505872e-02,3.1530504961370025e+02,3.1701277114488767e+02,-2.2041091287974268e-02,1.1312516318753296e-01
4.6600000000000000e-04,2.9008096559670307e-02,3.1483253145219351e+02,3.1670572679014003e+02,-1.6499288429258741e-02,1.1233626845501021e-01
4.6650000000000001e-04,2.6193616279355150e-02,3.1445110853183724e+02,3.1625803827296477e+02,-1.7176039817059063e-02,1.1271126030317191e-01
4.6700000000000002e-04,2.3635349813499087e-02,3.1375776355495327e+02,3.1583891136344755e+02,-2.3647072492167354e-02,1.0973963819935761e-01
4.6749999999999998e-04,2.1311729461176591e-02,3.1324887156522891e+02,3.1522131280152826e+02,-3.5963031173196214e-02,1.0897551798541372e-01
4.6799999999999999e-04,1.9202827788978052e-02,3.1258721728427918e+02,3.1469407956779469e+02,-4.6195862834792933e-02,1.0642499039829545e-01
4.6850000000000000e-04,1.7290249604357415e-02,3.1229318637061806e+02,3.1409311756338866e+02,-5.1457089845825976e-02,1.0781878836257874e-01
4.6900000000000002e-04,1.5557029514011394e-02,3.1189126677947934e+02,3.1372685106856807e+02,-4.6949709259934025e-02,1.0769981179998922e-01
4.6949999999999997e-04,1.3987534915582033e-02,3.1178145572492213e+02,3.1333478804476908e+02,-3.8125102896628960e-02,1.1069003165368940e-01
4.6999999999999999e-04,1.2567374261932523e-02,3.1134697683571721e+02,3.1312370218292926e+02,-2.8412610261511873e-02,1.0999333000802380e-01
4.7050000000000000e-04,1.1283310429829819e-02,3.1102798574366898e+02,3.1272404177019780e+02,-2.7056644100412086e-02,1.1079795882392318e-01
4.7100000000000001e-04,1.0123179018967294e-02,3.1029423478301032e+02,3.1235802727240662e+02,-3.3524823094921885e-02,1.0716930625119403e-01
4.7150000000000002e-04,9.0758114027720983e-03,3.0979968815221218e+02,3.1172619405853038e+02,-4.7914146421135229e-02,1.0642583622689017e-01
4.7199999999999998e-04,8.1309623492557808e-03,3.0909882775072765e+02,3.1121002564413357e+02,-5.9746295362856472e-02,1.0328976228834108e-01
4.7249999999999999e-04,7.2792420281806661e-03,3.0888322553475155e+02,3.1059200034705282e+02,-6.5154881636772188e-02,1.0537643280702014e-01
4.7300000000000000e-04,6.5120522199246913e-03,3.0852126868504274e+02,3.1028312901116442e+02,-5.7686062904394930e-02,1.0543389234089773e-01
4.7350000000000002e-04,5.8215265415348227e-03,3.0854822444145975e+02,3.0993659274249512e+02,-4.4551055905685644e-02,1.0964523832831219e-01
4.7399999999999997e-04,5.2004745064669301e-03,3.0813722344320558e+02,3.0983035080958507e+02,-3.0308064865494089e-02,1.0889729499740497e-01
4.7449999999999999e-04,4.6423292363250730e-03,3.0787943372213340e+02,3.0946783703194524e+02,-2.7410371133555600e-02,1.1016005669489459e-01
4.7500000000000000e-04,4.1410986454466243e-03,3.0705741255953035e+02,3.0914864405401750e+02,-3.5198687683077878e-02,1.0540439728299589e-01
4.7550000000000001e-04,3.6913199223461424e-03,3.0655682802193041e+02,3.0846621235150087e+02,-5.3871993765824300e-02,1.0454430174024765e-01
4.7600000000000002e-04,3.2880171357503448e-03,3.0577180983462313e+02,3.0793863606004743e+02,-6.9196986742099398e-02,1.0040145019206648e-01
4.7649999999999998e-04,2.9266617971520602e-03,3.0564895164725021e+02,3.0726876213549986e+02,-7.5850091134270770e-02,1.0339918931981629e-01
4.7699999999999999e-04,2.6031362164116276e-03,3.0532383096672129e+02,3.0702095005093724e+02,-6.4877885301939386e-02,1.0360760482762998e-01
4.7750000000000001e-04,2.3136994918725963e-03,3.0553531419945648e+02,3.0671906810095243e+02,-4.6110036836580548e-02,1.0955918486752125e-01
4.7800000000000002e-04,2.0549559816724567e-03,3.0513893998619460e+02,3.0674882664735196e+02,-2.5800588543461345e-02,1.0863754501838230e-01
4.7849999999999998e-04,1.8238261083609881e-03,3.0495445968286367e+02,3.0642090495824232e+02,-2.1297890240020934e-02,1.1051140472341103e-01
4.7899999999999999e-04,1.6175193545352022e-03,3.0397750723057834e+02,3.0615258166413696e+02,-3.1795807607522875e-02,1.0394223523917390e-01
4.7950000000000000e-04,1.4335093129122475e-03,3.0344898052548524e+02,3.0537223883038678e+02,-5.7702006916770188e-02,1.0282541273204515e-01
4.8000000000000001e-04,1.2695106600456446e-03,3.0251531982104643e+02,3.0480823081714334e+02,-7.9008267297467683e-02,9.7047061384273547e-02
4.8050000000000002e-04,1.1234579287056233e-03,3.0252044465116342e+02,3.0403948094518273e+02,-8.8110474531276850e-02,1.0140580548454636e-01
4.8099999999999998e-04,9.9348595975500085e-04,3.0223700556895346e+02,3.0387034477537964e+02,-7.2091413458110765e-02,1.0179443170818558e-01
4.8149999999999999e-04,8.7791192012578621e-04,3.0272518263853271e+02,3.0362207481492078e+02,-4.4842029383289628e-02,1.1045206679432340e-01
