solver,length_m,rho_ohm_m,frequency_hz,z_real_ohm,z_imag_ohm,z_magnitude_ohm,z_phase_deg
mHEM,10,300,8.1752303794364929e+06,9.2439219109204316e+01,-2.2611389791585079e+00,9.2466869629086901e+01,-1.4012222541628285e+00
mHEM,10,300,8.4139514164519478e+06,9.2632966966633006e+01,-3.8559683575956671e+00,9.2713187093401658e+01,-2.3836356180717675e+00
mHEM,10,300,8.6596432336006537e+06,9.2525940253645444e+01,-5.5544752310840986e+00,9.2692512183638073e+01,-3.4354313236306382e+00
mHEM,10,300,8.9125093813374583e+06,9.2083216579201220e+01,-7.2609131856459879e+00,9.2369040461951130e+01,-4.5085378911788423e+00
mHEM,10,300,9.1727593538978025e+06,9.1304867473195856e+01,-8.8666801964301492e+00,9.1734382005895839e+01,-5.5466414185232296e+00
mHEM,10,300,9.4406087628592253e+06,9.0231061572457364e+01,-1.0264208877421623e+01,9.0812986165921956e+01,-6.4897683043543877e+00
mHEM,10,300,9.7162795157710575e+06,8.8941199021537500e+01,-1.1362765142063976e+01,8.9664091558786495e+01,-7.2804368405341604e+00
mHEM,10,300,1.0000000000000000e+07,8.7546610443035590e+01,-1.2103404886139359e+01,8.8379304194491425e+01,-7.8713019309451742e+00
mHEM,10,3000,1.0000000000000000e+02,4.2948124300930220e+02,-2.4428255023879586e-01,4.2948131248143920e+02,-3.2588984631679072e-02
mHEM,10,3000,1.0292005271944286e+02,4.2947873345315838e+02,-2.4885848958076892e-01,4.2947880555281989e+02,-3.3199640500348550e-02
mHEM,10,3000,1.0592537251772886e+02,4.2947618744072776e+02,-2.5355237948939224e-01,4.2947626228632504e+02,-3.3826041972178811e-02
mHEM,10,3000,1.0901844923851279e+02,4.2947360448783212e+02,-2.5832596483291997e-01,4.2947368217863476e+02,-3.4463085935736611e-02
mHEM,10,3000,1.1220184543019630e+02,4.2947098400931912e+02,-2.6322084211697661e-01,4.2947106467274904e+02,-3.5116322187793966e-02
mHEM,10,3000,1.1547819846894582e+02,4.2946832549252633e+02,-2.6821049918155915e-01,4.2946840924359782e+02,-3.5782214226650670e-02
mHEM,10,3000,1.1885022274370189e+02,4.2946562837377689e+02,-2.7330499403176789e-01,4.2946571533721152e+02,-3.6462104367352435e-02
mHEM,10,3000,1.2232071190499313e+02,4.2946289206777533e+02,-2.7852394549748283e-01,4.2946298238475208e+02,-3.7158610505631774e-02
mHEM,10,3000,1.2589254117941675e+02,4.2946011604378214e+02,-2.8383799011670174e-01,4.2946020984061312e+02,-3.7867815714892429e-02
mHEM,10,3000,1.2956866975170189e+02,4.2945729969443767e+02,-2.8927093975130497e-01,4.2945739711700696e+02,-3.8592897335263138e-02
mHEM,10,3000,1.3335214321633239e+02,4.2945444243440403e+02,-2.9482295361368926e-01,4.2945454363322182e+02,-3.9333877177277599e-02
mHEM,10,3000,1.3724609610075626e+02,4.2945154366732731e+02,-3.0049603580509332e-01,4.2945164879892809e+02,-4.0091023203987282e-02
mHEM,10,3000,1.4125375446227540e+02,4.2944860279198923e+02,-3.0628917088390978e-01,4.2944871201698572e+02,-4.0864200541164020e-02
mHEM,10,3000,1.4537843856076620e+02,4.2944561917732767e+02,-3.1221627140757569e-01,4.2944573267131028e+02,-4.1655265990338343e-02
mHEM,10,3000,1.4962356560944329e+02,4.2944259221740327e+02,-3.1826659264716251e-01,4.2944271015355110e+02,-4.2462786669427439e-02
mHEM,10,3000,1.5399265260594919e+02,4.2943952129425332e+02,-3.2443475752615197e-01,4.2943964384689656e+02,-4.3286045823238237e-02
mHEM,10,3000,1.5848931924611142e+02,4.2943640571720118e+02,-3.3075329487151839e-01,4.2943653309080571e+02,-4.4129384133735149e-02
mHEM,10,3000,1.6311729092278381e+02,4.2943324484765787e+02,-3.3721649064314885e-01,4.2943337724884640e+02,-4.4992039988861185e-02
mHEM,10,3000,1.6788040181225605e+02,4.2943003805634618e+02,-3.4380605186137425e-01,4.2943017568363337e+02,-4.5871573453697696e-02
mHEM,10,3000,1.7278259805078628e+02,4.2942678463841298e+02,-3.5054578344703624e-01,4.2942692771556864e+02,-4.6771161405960021e-02
mHEM,10,3000,1.7782794100389228e+02,4.2942348391357029e+02,-3.5743718252076867e-01,4.2942363267268814e+02,-4.7691004421084399e-02
mHEM,10,3000,1.8302061063110568e+02,4.2942013519036072e+02,-3.6448291979621494e-01,4.2942028987311079e+02,-4.8631459688553397e-02
mHEM,10,3000,1.8836490894898000e+02,4.2941673777482470e+02,-3.7168063422177172e-01,4.2941689862843828e+02,-4.9592213056125579e-02
mHEM,10,3000,1.9386526359522077e+02,4.2941329093984507e+02,-3.7904138112667923e-01,4.2941345822896216e+02,-5.0574740505664392e-02
mHEM,10,3000,1.9952623149688787e+02,4.2940979397796104e+02,-3.8655927668224732e-01,4.2940996797031778e+02,-5.1578257909609626e-02
mHEM,10,3000,2.0535250264571459e+02,4.2940624611688247e+02,-3.9425778483552532e-01,4.2940642711002073e+02,-5.2605897021736139e-02
mHEM,10,3000,2.1134890398366477e+02,4.2940264664374160e+02,-4.0212280314939625e-01,4.2940283493172097e+02,-5.3655777185712725e-02
mHEM,10,3000,2.1752040340195222e+02,4.2939899478953475e+02,-4.1016303636442880e-01,4.2939919068388951e+02,-5.4729060928663725e-02
mHEM,10,3000,2.2387211385683401e+02,4.2939528978319504e+02,-4.1838349900973032e-01,4.2939549361019880e+02,-5.5826418443766734e-02
mHEM,10,3000,2.3040929760558447e+02,4.2939153081890140e+02,-4.2680044008361179e-01,4.2939174293134141e+02,-5.6950019045032885e-02
mHEM,10,3000,2.3713737056616552e+02,4.2938771715174886e+02,-4.3539405435018014e-01,4.2938793789389666e+02,-5.8097221213406526e-02
mHEM,10,3000,2.4406190680419814e+02,4.2938384792277571e+02,-4.4419417195724625e-01,4.2938407768038138e+02,-5.9272006578225435e-02
mHEM,10,3000,2.5118864315095797e+02,4.2937992235155326e+02,-4.5318727498047850e-01,4.2938016150881043e+02,-6.0472572638178811e-02
mHEM,10,3000,2.5852348395621914e+02,4.2937593960677236e+02,-4.6237829055225488e-01,4.2937618856532112e+02,-6.1699578162099922e-02
mHEM,10,3000,2.6607250597988087e+02,4.2937189880000574e+02,-4.7179276892270028e-01,4.2937215800228500e+02,-6.2956433946054144e-02
mHEM,10,3000,2.7384196342643611e+02,4.2936779910764761e+02,-4.8141987323752056e-01,4.2936806899866178e+02,-6.4241695368683793e-02
mHEM,10,3000,2.8183829312644548e+02,4.2936363965801200e+02,-4.9126544990707838e-01,4.2936392070377485e+02,-6.5556144064364233e-02
mHEM,10,3000,2.9006811986931530e+02,4.2935941956198792e+02,-5.0133710482479732e-01,4.2935971225244208e+02,-6.6900796528285331e-02
mHEM,10,3000,2.9853826189179603e+02,4.2935513789917945e+02,-5.1164898150598503e-01,4.2935544275705143e+02,-6.8277541755453364e-02
mHEM,10,3000,3.0725573652674456e+02,4.2935079380624040e+02,-5.2218755819050511e-01,4.2935111135514103e+02,-6.9684576989245239e-02
mHEM,10,3000,3.1622776601683796e+02,4.2934638631102382e+02,-5.3297602992215509e-01,4.2934671712007230e+02,-7.1124999263867977e-02
mHEM,10,3000,3.2546178349804603e+02,4.2934191450488362e+02,-5.4400833411979277e-01,4.2934225915437952e+02,-7.2598001339737331e-02
mHEM,10,3000,3.3496543915782757e+02,4.2933737738706054e+02,-5.5530757868883229e-01,4.2933773650601245e+02,-7.4106668844121731e-02
mHEM,10,3000,3.4474660657314945e+02,4.2933277404372541e+02,-5.6685789169941503e-01,4.2933314826128901e+02,-7.5648885593793611e-02
mHEM,10,3000,3.5481338923357532e+02,4.2932810343739993e+02,-5.7868514427290574e-01,4.2932849343789303e+02,-7.7228106170922350e-02
mHEM,10,3000,3.6517412725483769e+02,4.2932336457911907e+02,-5.9079039433383407e-01,4.2932377107123386e+02,-7.8844473882629648e-02
mHEM,10,3000,3.7583740428844430e+02,4.2931855645609977e+02,-6.0317830303677700e-01,4.2931898017862500e+02,-8.0498612973467581e-02
mHEM,10,3000,3.8681205463305207e+02,4.2931367803014393e+02,-6.1585713433356604e-01,4.2931411975822550e+02,-8.2191628596618715e-02
mHEM,10,3000,3.9810717055349733e+02,4.2930872825191068e+02,-6.2883297145942230e-01,4.2930918879541684e+02,-8.3924334971708162e-02
mHEM,10,3000,4.0973210981354134e+02,4.2930370604282467e+02,-6.4211625436409847e-01,4.2930418625420850e+02,-8.5698127871891655e-02
mHEM,10,3000,4.2169650342858228e+02,4.2929861031845928e+02,-6.5571415258427013e-01,4.2929911108970430e+02,-8.7513966713958724e-02
mHEM,10,3000,4.3401026364474399e+02,4.2929343997323866e+02,-6.6963450447606288e-01,4.2929396223849488e+02,-8.9372900288510956e-02
mHEM,10,3000,4.4668359215096302e+02,4.2928819388715760e+02,-6.8388430861438310e-01,4.2928873862313856e+02,-9.1275865419277999e-02
mHEM,10,3000,4.5972698853087229e+02,4.2928287090593540e+02,-6.9847600902533113e-01,4.2928343914245886e+02,-9.3224525842642930e-02
mHEM,10,3000,4.7315125896148027e+02,4.2927746988094367e+02,-7.1341417020865805e-01,4.2927806269032982e+02,-9.5219493764213403e-02
mHEM,10,3000,4.8696752516586309e+02,4.2927198962319102e+02,-7.2871039414128591e-01,4.2927260813367951e+02,-9.7262320802912500e-02
mHEM,10,3000,5.0118723362727246e+02,4.2926642894750267e+02,-7.4436928350410325e-01,4.2926707433365021e+02,-9.9353624509837452e-02
mHEM,10,3000,5.1582216507230555e+02,4.2926078661334867e+02,-7.6040599731401159e-01,4.2926146011631607e+02,-1.0149543156413504e-01
mHEM,10,3000,5.3088444423098849e+02,4.2925506138683050e+02,-7.7682777345370779e-01,4.2925576430328948e+02,-1.0368871154128810e-01
mHEM,10,3000,5.4638654988185397e+02,4.2924925199459597e+02,-7.9364737782228145e-01,4.2924998568908592e+02,-1.0593517203236066e-01
mHEM,10,3000,5.6234132519034904e+02,4.2924335717427721e+02,-8.1086894353933359e-01,4.2924412306598646e+02,-1.0823536849702503e-01
mHEM,10,3000,5.7876198834912088e+02,4.2923737558722570e+02,-8.2851138983616801e-01,4.2923817518032126e+02,-1.1059183021721379e-01
mHEM,10,3000,5.9566214352901034e+02,4.2923130592711527e+02,-8.4657913805901241e-01,4.2923214078646748e+02,-1.1300515146311312e-01
mHEM,10,3000,6.1305579214982083e+02,4.2922514682196163e+02,-8.6508775023212547e-01,4.2922601859760334e+02,-1.1547741377728407e-01
mHEM,10,3000,6.3095734448019300e+02,4.2921889691188670e+02,-8.8404453295534779e-01,4.2921980732602856e+02,-1.1800959691969974e-01
mHEM,10,3000,6.4938163157621136e+02,4.2921255478161214e+02,-9.0346420438994179e-01,4.2921350564692978e+02,-1.2060367019584121e-01
mHEM,10,3000,6.6834391756861487e+02,4.2920611900909989e+02,-9.2335754194814856e-01,4.2920711222439439e+02,-1.2326107708068991e-01
mHEM,10,3000,6.8785991230880745e+02,4.2919958813867510e+02,-9.4373749797364792e-01,4.2920062569720636e+02,-1.2598355159912963e-01
mHEM,10,3000,7.0794578438413805e+02,4.2919296068485659e+02,-9.6461798469284987e-01,4.2919404468059577e+02,-1.2877295614908266e-01
mHEM,10,3000,7.2861817451322736e+02,4.2918623514947899e+02,-9.8601010456650817e-01,4.2918736777508980e+02,-1.3163077827271458e-01
mHEM,10,3000,7.4989420933245583e+02,4.2917940999227039e+02,-1.0079283489949404e+00,4.2918059355109477e+02,-1.3455895817032357e-01
mHEM,10,3000,7.7179151558501269e+02,4.2917248363673036e+02,-1.0303892994123489e+00,4.2917372055267776e+02,-1.3755971533475042e-01
mHEM,10,3000,7.9432823472428129e+02,4.2916545451453459e+02,-1.0534018273397285e+00,4.2916674731865805e+02,-1.4063424023228963e-01
mHEM,10,3000,8.1752303794365014e+02,4.2915832097618568e+02,-1.0769857725605707e+00,4.2915967233822556e+02,-1.4378518791335501e-01
mHEM,10,3000,8.4139514164519471e+02,4.2915108138073992e+02,-1.1011533485392204e+00,4.2915249409616098e+02,-1.4701419557313355e-01
mHEM,10,3000,8.6596432336006535e+02,4.2914373403441812e+02,-1.1259212451168035e+00,4.2914521104126703e+02,-1.5032349833849892e-01
mHEM,10,3000,8.9125093813374588e+02,4.2913627722142076e+02,-1.1513044723746244e+00,4.2913782160216107e+02,-1.5371510739112934e-01
mHEM,10,3000,9.1727593538977942e+02,4.2912870917419059e+02,-1.1773218458731949e+00,4.2913032417231460e+02,-1.5719154233288149e-01
mHEM,10,3000,9.4406087628592354e+02,4.2912102811988166e+02,-1.2039869839062696e+00,4.2912271713266551e+02,-1.6075462919562242e-01
mHEM,10,3000,9.7162795157710582e+02,4.2911323223136742e+02,-1.2313176866971731e+00,4.2911499882816616e+02,-1.6440675272065716e-01
mHEM,10,3000,1.0000000000000000e+03,4.2910531962791191e+02,-1.2593346376019030e+00,4.2910716756621753e+02,-1.6815068300038130e-01
mHEM,10,3000,1.0292005271944286e+03,4.2909728841251786e+02,-1.2880553320429040e+00,4.2909922163704044e+02,-1.7198876487080761e-01
mHEM,10,3000,1.0592537251772887e+03,4.2908913666191370e+02,-1.3174956687150861e+00,4.2909115930779035e+02,-1.7592313035770352e-01
mHEM,10,3000,1.0901844923851279e+03,4.2908086238881299e+02,-1.3476759987047426e+00,4.2908297880354678e+02,-1.7995650642309741e-01
mHEM,10,3000,1.1220184543019629e+03,4.2907246354551125e+02,-1.3786197849132742e+00,4.2907467830847980e+02,-1.8409203602260449e-01
mHEM,10,3000,1.1547819846894581e+03,4.2906393808950639e+02,-1.4103434506559231e+00,4.2906625599961200e+02,-1.8833192256158793e-01
mHEM,10,3000,1.1885022274370190e+03,4.2905528388958646e+02,-1.4428709468925212e+00,4.2905770999964915e+02,-1.9267937513480302e-01
mHEM,10,3000,1.2232071190499314e+03,4.2904649880635941e+02,-1.4762208173781231e+00,4.2904903841623633e+02,-1.9713688127817150e-01
mHEM,10,3000,1.2589254117941675e+03,4.2903758061642696e+02,-1.5104176254066239e+00,4.2904023930466036e+02,-2.0170773291014821e-01
mHEM,10,3000,1.2956866975170190e+03,4.2902852706483418e+02,-1.5454837913397605e+00,4.2903131069371898e+02,-2.0639493634046666e-01
mHEM,10,3000,1.3335214321633241e+03,4.2901933584418828e+02,-1.5814425431885555e+00,4.2902225057531200e+02,-2.1120160631379264e-01
mHEM,10,3000,1.3724609610075624e+03,4.2901000459267823e+02,-1.6183179371065179e+00,4.2901305690334806e+02,-2.1613096877640195e-01
mHEM,10,3000,1.4125375446227540e+03,4.2900053088895788e+02,-1.6561352335405146e+00,4.2900372759093767e+02,-2.2118641114557713e-01
mHEM,10,3000,1.4537843856076622e+03,4.2899091227026588e+02,-1.6949183651431663e+00,4.2899426051957789e+02,-2.2637114415805951e-01
mHEM,10,3000,1.4962356560944329e+03,4.2898114619125818e+02,-1.7346949368591387e+00,4.2898465351815275e+02,-2.3168886970502772e-01
mHEM,10,3000,1.5399265260594921e+03,4.2897123004732919e+02,-1.7754927729850649e+00,4.2897490437426001e+02,-2.3714331970990551e-01
mHEM,10,3000,1.5848931924611140e+03,4.2896116119030518e+02,-1.8173381805370781e+00,4.2896501084330572e+02,-2.4273802418981366e-01
mHEM,10,3000,1.6311729092278381e+03,4.2895093689055125e+02,-1.8602599027246534e+00,4.2895497062767248e+02,-2.4847683933942361e-01
mHEM,10,3000,1.6788040181225606e+03,4.2894055434949001e+02,-1.9042875492631015e+00,4.2894478138417543e+02,-2.5436373791909905e-01
mHEM,10,3000,1.7278259805078626e+03,4.2893001069795486e+02,-1.9494512611156156e+00,4.2893444072208416e+02,-2.6040276451289235e-01
mHEM,10,3000,1.7782794100389228e+03,4.2891930300131094e+02,-1.9957812289560457e+00,4.2892394620706852e+02,-2.6659797123750728e-01
mHEM,10,3000,1.8302061063110568e+03,4.2890842822687176e+02,-2.0433104951357794e+00,4.2891329534280601e+02,-2.7295379208381748e-01
mHEM,10,3000,1.8836490894898002e+03,4.2889738327612554e+02,-2.0920714601566406e+00,4.2890248558862669e+02,-2.7947457628935385e-01
mHEM,10,3000,1.9386526359522077e+03,4.2888616497080534e+02,-2.1420970952366178e+00,4.2889151435220805e+02,-2.8616475035236383e-01
mHEM,10,3000,1.9952623149688789e+03,4.2887477003063759e+02,-2.1934226249504118e+00,4.2888037897722006e+02,-2.9302904287615850e-01
mHEM,10,3000,2.0535250264571459e+03,4.2886319509858515e+02,-2.2460829752385965e+00,4.2886907675757965e+02,-3.0007214369055812e-01
mHEM,10,3000,2.1134890398366479e+03,4.2885143669646510e+02,-2.3001163377330558e+00,4.2885760491308690e+02,-3.0729918010386981e-01
mHEM,10,3000,2.1752040340195222e+03,4.2883949129021448e+02,-2.3555580531139895e+00,4.2884596062431501e+02,-3.1471489975319705e-01
mHEM,10,3000,2.2387211385683399e+03,4.2882735519187850e+02,-2.4124489735160086e+00,4.2883414098099900e+02,-3.2232478793250208e-01
mHEM,10,3000,2.3040929760558447e+03,4.2881502465274042e+02,-2.4708269941399847e+00,4.2882214303131008e+02,-3.3013393620672343e-01
mHEM,10,3000,2.3713737056616551e+03,4.2880249576592399e+02,-2.5307348293582179e+00,4.2880996372969435e+02,-3.3814808146709546e-01
mHEM,10,3000,2.4406190680419813e+03,4.2878976454636842e+02,-2.5922131235340284e+00,4.2879759997999975e+02,-3.4637268549314804e-01
mHEM,10,3000,2.5118864315095798e+03,4.2877682686054789e+02,-2.6553058118896882e+00,4.2878504859842644e+02,-3.5481365134191073e-01
mHEM,10,3000,2.5852348395621912e+03,4.2876367846585805e+02,-2.7200563673482248e+00,4.2877230633311109e+02,-3.6347682191563940e-01
mHEM,10,3000,2.6607250597988086e+03,4.2875031494681247e+02,-2.7865125646248008e+00,4.2875936983261801e+02,-3.7236861668007443e-01
mHEM,10,3000,2.7384196342643613e+03,4.2873673180191747e+02,-2.8547192269668318e+00,4.2874623568966075e+02,-3.8149506246000031e-01
mHEM,10,3000,2.8183829312644548e+03,4.2872292433902425e+02,-2.9247258006935564e+00,4.2873290038765856e+02,-3.9086280576720223e-01
mHEM,10,3000,2.9006811986931530e+03,4.2870888772664074e+02,-2.9965819024306484e+00,4.2871936032667270e+02,-4.0047851784235594e-01
mHEM,10,3000,2.9853826189179604e+03,4.2869461698158352e+02,-3.0703379448768664e+00,4.2870561181780948e+02,-4.1034897836665712e-01
mHEM,10,3000,3.0725573652674452e+03,4.2868010692191763e+02,-3.1460477468389145e+00,4.2869165105820770e+02,-4.2048142442262093e-01
mHEM,10,3000,3.1622776601683795e+03,4.2866535220952017e+02,-3.2237651574062895e+00,4.2867747415359031e+02,-4.3088309941089775e-01
mHEM,10,3000,3.2546178349804600e+03,4.2865034734197241e+02,-3.3035442114732922e+00,4.2866307711389226e+02,-4.4156127392286243e-01
mHEM,10,3000,3.3496543915782759e+03,4.2863508657230642e+02,-3.3854436503215770e+00,4.2864845581147046e+02,-4.5252385013954244e-01
mHEM,10,3000,3.4474660657314944e+03,4.2861956398441561e+02,-3.4695215931207866e+00,4.2863360602066149e+02,-4.6377864970614352e-01
mHEM,10,3000,3.5481338923357530e+03,4.2860377343770830e+02,-3.5558384698924708e+00,4.2861852338911621e+02,-4.7533380592064739e-01
mHEM,10,3000,3.6517412725483769e+03,4.2858770855126880e+02,-3.6444572802477766e+00,4.2860320342957641e+02,-4.8719779849047667e-01
mHEM,10,3000,3.7583740428844430e+03,4.2857136274158484e+02,-3.7354407721832872e+00,4.2858764153897573e+02,-4.9937907651542063e-01
mHEM,10,3000,3.8681205463305209e+03,4.2855472915997302e+02,-3.8288546036572764e+00,4.2857183296730290e+02,-5.1188648131685122e-01
mHEM,10,3000,3.9810717055349733e+03,4.2853780067138274e+02,-3.9247675850374049e+00,4.2855577280543349e+02,-5.2472927906381728e-01
mHEM,10,3000,4.0973210981354132e+03,4.2852056990520140e+02,-4.0232483936274184e+00,4.2853945601253037e+02,-5.3791672166392435e-01
mHEM,10,3000,4.2169650342858222e+03,4.2850302918810883e+02,-4.1243684574747244e+00,4.2852287738061108e+02,-5.5145843253529137e-01
mHEM,10,3000,4.3401026364474401e+03,4.2848517053348280e+02,-4.2282017801125447e+00,4.2850603152978044e+02,-5.6536438339688322e-01
mHEM,10,3000,4.4668359215096307e+03,4.2846698565895639e+02,-4.3348233148181565e+00,4.2848891291705905e+02,-5.7964467708254086e-01
mHEM,10,3000,4.5972698853087231e+03,4.2844846591901188e+02,-4.4443115390713999e+00,4.2847151580170532e+02,-5.9430989205376394e-01
mHEM,10,3000,4.7315125896148029e+03,4.2842960235009696e+02,-4.5567455243612445e+00,4.2845383426879960e+02,-6.0937069077427408e-01
mHEM,10,3000,4.8696752516586312e+03,4.2841038559234727e+02,-4.6722078386193955e+00,4.2843586218881228e+02,-6.2483820813810698e-01
mHEM,10,3000,5.0118723362727251e+03,4.2839080589041612e+02,-4.7907835823655116e+00,4.2841759321808115e+02,-6.4072392285747137e-01
mHEM,10,3000,5.1582216507230560e+03,4.2837085310908003e+02,-4.9125589246339549e+00,4.2839902080722482e+02,-6.5703946191082829e-01
mHEM,10,3000,5.3088444423098845e+03,4.2835051664583347e+02,-5.0376240142120299e+00,4.2838013815589187e+02,-6.7379699026842566e-01
mHEM,10,3000,5.4638654988185399e+03,4.2832978549476803e+02,-5.1660694084489371e+00,4.2836093824615580e+02,-6.9100873349993730e-01
mHEM,10,3000,5.6234132519034911e+03,4.2830864809720788e+02,-5.2979912775525522e+00,4.2834141376527543e+02,-7.0868767434911317e-01
mHEM,10,3000,5.7876198834912084e+03,4.2828709245153595e+02,-5.4334859719563733e+00,4.2832155716283762e+02,-7.2684682632434161e-01
mHEM,10,3000,5.9566214352901034e+03,4.2826510599340241e+02,-5.5726538231366751e+00,4.2830136058874797e+02,-7.4549974258530727e-01
mHEM,10,3000,6.1305579214982081e+03,4.2824267560766697e+02,-5.7155976366161036e+00,4.2828081589998538e+02,-7.6466031474830587e-01
mHEM,10,3000,6.3095734448019302e+03,4.2821978759476906e+02,-5.8624228999518770e+00,4.2825991464292684e+02,-7.8434280115649191e-01
mHEM,10,3000,6.4938163157621129e+03,4.2819642762075154e+02,-6.0132385477664947e+00,4.2823864802818281e+02,-8.0456192973418528e-01
mHEM,10,3000,6.6834391756861487e+03,4.2817258069820389e+02,-6.1681564704298300e+00,4.2821700692056083e+02,-8.2533283275697100e-01
mHEM,10,3000,6.8785991230880745e+03,4.2814823115810128e+02,-6.3272913925362904e+00,4.2819498182507579e+02,-8.4667103112166497e-01
mHEM,10,3000,7.0794578438413810e+03,4.2812336258766084e+02,-6.4907617614675113e+00,4.2817256285475582e+02,-8.6859255385658296e-01
mHEM,10,3000,7.2861817451322740e+03,4.2809795780348713e+02,-6.6586893798516185e+00,4.2814973971704524e+02,-8.9111388955737736e-01
mHEM,10,3000,7.4989420933245583e+03,4.2807199883465415e+02,-6.8311987463236106e+00,4.2812650170552149e+02,-9.1425189878573521e-01
mHEM,10,3000,7.7179151558501271e+03,4.2804546682090506e+02,-7.0084189055442891e+00,4.2810283764707998e+02,-9.3802406244231562e-01
mHEM,10,3000,7.9432823472428136e+03,4.2801834200055322e+02,-7.1904824437838561e+00,4.2807873589641997e+02,-9.6244834807389834e-01
mHEM,10,3000,8.1752303794365016e+03,4.2799060370154763e+02,-7.3775244222533019e+00,4.2805418433116165e+02,-9.8754306783437673e-01
mHEM,10,3000,8.4139514164519478e+03,4.2796223019132265e+02,-7.5696853124515275e+00,4.2802917027471409e+02,-1.0133272723921778e+00
mHEM,10,3000,8.6596432336006528e+03,4.2793319870644859e+02,-7.7671086368996916e+00,4.2800368051187388e+02,-1.0398204359453005e+00
mHEM,10,3000,8.9125093813374588e+03,4.2790348535013715e+02,-7.9699423021792830e+00,4.2797770123581802e+02,-1.0670426357158027e+00
mHEM,10,3000,9.1727593538977944e+03,4.2787306505762746e+02,-8.1783379925308193e+00,4.2795121803089751e+02,-1.0950144717878558e+00
mHEM,10,3000,9.4406087628592359e+03,4.2784191147814835e+02,-8.3924525808967587e+00,4.2792421581116247e+02,-1.1237572572595544e+00
mHEM,10,3000,9.7162795157710570e+03,4.2780999697731767e+02,-8.6124464285013129e+00,4.2789667882237222e+02,-1.1532927916762661e+00
mHEM,10,3000,1.0000000000000000e+04,4.2777729251622645e+02,-8.8384847158700843e+00,4.2786859057961459e+02,-1.1836435406276429e+00
mHEM,10,3000,1.0292005271944287e+04,4.2774376758021748e+02,-9.0707373525141524e+00,4.2783993383020874e+02,-1.2148326250595849e+00
mHEM,10,3000,1.0592537251772897e+04,4.2770939009627654e+02,-9.3093791195014752e+00,4.2781069051172562e+02,-1.2468838418810755e+00
mHEM,10,3000,1.0901844923851268e+04,4.2767412637494908e+02,-9.5545891377594430e+00,4.2778084172174812e+02,-1.2798215943095805e+00
mHEM,10,3000,1.1220184543019630e+04,4.2763794094264495e+02,-9.8065526576994664e+00,4.2775036763127781e+02,-1.3136711334663367e+00
mHEM,10,3000,1.1547819846894581e+04,4.2760079654544523e+02,-1.0065458991806594e+01,4.2771924748719806e+02,-1.3484582831265046e+00
mHEM,10,3000,1.1885022274370189e+04,4.2756265397311466e+02,-1.0331503220379128e+01,4.2768745952076512e+02,-1.3842096703496116e+00
mHEM,10,3000,1.2232071190499326e+04,4.2752347196654193e+02,-1.0604885970275989e+01,4.2765498090022186e+02,-1.4209526979831291e+00
mHEM,10,3000,1.2589254117941662e+04,4.2748320710130940e+02,-1.0885813552793614e+01,4.2762178767028132e+02,-1.4587155654689858e+00
mHEM,10,3000,1.2956866975170189e+04,4.2744181370484637e+02,-1.1174497386040777e+01,4.2758785470955468e+02,-1.4975271938451846e+00
mHEM,10,3000,1.3335214321633241e+04,4.2739924365239426e+02,-1.1471155553252117e+01,4.2755315562438034e+02,-1.5374174374234542e+00
mHEM,10,3000,1.3724609610075626e+04,4.2735544628616617e+02,-1.1776011903633997e+01,4.2751766270740535e+02,-1.5784169660818415e+00
mHEM,10,3000,1.4125375446227554e+04,4.2731036826881177e+02,-1.2089296269358362e+01,4.2748134686125883e+02,-1.6205572974560583e+00
mHEM,10,3000,1.4537843856076606e+04,4.2726395340081137e+02,-1.2411245153952573e+01,4.2744417750387271e+02,-1.6638708926467640e+00
mHEM,10,3000,1.4962356560944329e+04,4.2721614248190883e+02,-1.2742101483964829e+01,4.2740612249633284e+02,-1.7083911265091674e+00
mHEM,10,3000,1.5399265260594921e+04,4.2716687314556395e+02,-1.3082114705044299e+01,4.2736714805669641e+02,-1.7541523044182346e+00
mHEM,10,3000,1.5848931924611141e+04,4.2711607963889105e+02,-1.3431541590557877e+01,4.2732721864584568e+02,-1.8011897750130839e+00
mHEM,10,3000,1.6311729092278396e+04,4.2706369268768833e+02,-1.3790645500914483e+01,4.2728629689632709e+02,-1.8495398352846504e+00
mHEM,10,3000,1.6788040181225588e+04,4.2700963926134733e+02,-1.4159697124584536e+01,4.2724434349066104e+02,-1.8992398349281538e+00
mHEM,10,3000,1.7278259805078626e+04,4.2695384236274407e+02,-1.4538974579519801e+01,4.2720131705103023e+02,-1.9503281952425668e+00
mHEM,10,3000,1.7782794100389227e+04,4.2689622080363870e+02,-1.4928763578404300e+01,4.2715717402193883e+02,-2.0028444370162184e+00
mHEM,10,3000,1.8302061063110566e+04,4.2683668897181536e+02,-1.5329357543256446e+01,4.2711186854864059e+02,-2.0568292020592049e+00
mHEM,10,3000,1.8836490894898019e+04,4.2677515657808704e+02,-1.5741057808701115e+01,4.2706535234456516e+02,-2.1123242871467438e+00
mHEM,10,3000,1.9386526359522057e+04,4.2671152838886599e+02,-1.6164173818902544e+01,4.2701757455075506e+02,-2.1693726776550561e+00
mHEM,10,3000,1.9952623149688789e+04,4.2664570395175019e+02,-1.6599023247961643e+01,4.2696848159234287e+02,-2.2280185714788887e+00
